subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
АКУСТИКА,JBL PartyBox 1000,https://kdmarket.ru/catalog/sound/jbl_partybox_1000__black,https://kdmarket.ru/upload/iblock/799/79938942920693b923fc5bc3a2044d41.png,99 990 ₽,.sound_img_preview/79938942920693b923fc5bc3a2044d41.png
АКУСТИКА,Marshall Woburn III,https://kdmarket.ru/catalog/sound/marshall_woburn_iii__black,https://kdmarket.ru/upload/iblock/fe6/fe6c4c47b193a5960d22b101c2744492.JPG,53 990 ₽,.sound_img_preview/fe6c4c47b193a5960d22b101c2744492.JPG
АКУСТИКА,Marshall Woburn II,https://kdmarket.ru/catalog/sound/marshall_woburn_ii__black,https://kdmarket.ru/upload/iblock/6f8/6f8fce319904ff2b7a1b68e16ace3644.JPG,42 990 ₽,.sound_img_preview/6f8fce319904ff2b7a1b68e16ace3644.JPG
АКУСТИКА,Marshall Stanmore,https://kdmarket.ru/catalog/sound/marshall_stanmore__brown,https://kdmarket.ru/upload/iblock/4fd/4fd16dc88fb13e7773d1c886709c8f3c.jpg,30 490 ₽,.sound_img_preview/4fd16dc88fb13e7773d1c886709c8f3c.jpg
АКУСТИКА,Marshall Stockwell II,https://kdmarket.ru/catalog/sound/marshall_stockwell_ii__black,https://kdmarket.ru/upload/iblock/933/9335003a65647f270a14a7a17dc67194.jpg,18 490 ₽,.sound_img_preview/9335003a65647f270a14a7a17dc67194.jpg
АКУСТИКА,SONY SRS-XG300,https://kdmarket.ru/catalog/sound/sony_srs_xg300__black,https://kdmarket.ru/upload/iblock/64b/64b433854a45b6006a17c1fe98ccec53.JPG,15 490 ₽,.sound_img_preview/64b433854a45b6006a17c1fe98ccec53.JPG
АКУСТИКА,"Marshall Emberton II, 20 Вт",https://kdmarket.ru/catalog/sound/marshall_emberton_ii_20_vt__black,https://kdmarket.ru/upload/iblock/976/9762e04235dc48b605f8d488d009d1c4.JPG,16 490 ₽,.sound_img_preview/9762e04235dc48b605f8d488d009d1c4.JPG
АКУСТИКА,JBL Xtreme 2,https://kdmarket.ru/catalog/sound/jbl_xtreme_2__black,https://kdmarket.ru/upload/iblock/d6f/d6ff7b9c455f39d24ab854bbf985956d.jpg,19 990 ₽,.sound_img_preview/d6ff7b9c455f39d24ab854bbf985956d.jpg
АКУСТИКА,JBL Partybox 710,https://kdmarket.ru/catalog/sound/jbl_partybox_710__black,https://kdmarket.ru/upload/iblock/996/9969554c7363b71fd185ca4367b219c0.JPG,66 490 ₽,.sound_img_preview/9969554c7363b71fd185ca4367b219c0.JPG
АКУСТИКА,JBL Partybox 310,https://kdmarket.ru/catalog/sound/jbl_partybox_310__black,https://kdmarket.ru/upload/iblock/7a6/7a62c8bb4b31429198cf08d97b775928.PNG,59 490 ₽,.sound_img_preview/7a62c8bb4b31429198cf08d97b775928.PNG
АКУСТИКА,JBL PartyBox On-The-Go,https://kdmarket.ru/catalog/sound/jbl_partybox_on_the_go__black,https://kdmarket.ru/upload/iblock/21f/21f5a466049223a8f4d65a6e8cd720d6.png,35 490 ₽,.sound_img_preview/21f5a466049223a8f4d65a6e8cd720d6.png
НАУШНИКИ,Apple AirPods 3 Lightning Charging Case 2022,https://kdmarket.ru/catalog/sound/apple_airpods_3_lightning_charging_case_2022__whitee,https://kdmarket.ru/upload/iblock/7e7/7e72ef0a522de08041330201b33dc0fe.png,16 490 ₽,.sound_img_preview/7e72ef0a522de08041330201b33dc0fe.png
НАУШНИКИ,Apple AirPods Pro MagSafe 2,https://kdmarket.ru/catalog/sound/apple_airpods_pro_magsafe_2__white,https://kdmarket.ru/upload/iblock/1b0/1b0cf8081f26773de508ac4952e714c1.JPG,21 490 ₽,.sound_img_preview/1b0cf8081f26773de508ac4952e714c1.JPG
НАУШНИКИ,Apple AirPods Max ,https://kdmarket.ru/catalog/sound/apple_airpods_max__pink,https://kdmarket.ru/upload/iblock/792/7928697b262c0a45e7c709141a4169f0.jpg,56 990 ₽,.sound_img_preview/7928697b262c0a45e7c709141a4169f0.jpg
НАУШНИКИ,Apple AirPods 2 (без беспроводной зарядки чехла),https://kdmarket.ru/catalog/sound/apple_airpods_2_bez_besprovodnoy_zaryadki_chekhla__white,https://kdmarket.ru/upload/iblock/bda/bdad0b69bc007aee1363183a037adc4a.jpg,11 490 ₽,.sound_img_preview/bdad0b69bc007aee1363183a037adc4a.jpg
НАУШНИКИ,Apple AirPods 3 MagSafe Charging Case ,https://kdmarket.ru/catalog/sound/apple_airpods_3_magsafe_charging_case___white,https://kdmarket.ru/upload/iblock/fc6/fc6c1fa9d75123d36f8c98f06c01669a.jpg,17 490 ₽,.sound_img_preview/fc6c1fa9d75123d36f8c98f06c01669a.jpg
НАУШНИКИ,Samsung Galaxy Buds2 Pro,https://kdmarket.ru/catalog/sound/samsung_galaxy_buds2_pro__black,https://kdmarket.ru/upload/iblock/cdf/cdf8a3988e06b487294e9ee9cafaf083.JPG,13 990 ₽,.sound_img_preview/cdf8a3988e06b487294e9ee9cafaf083.JPG
НАУШНИКИ,JBL Tune 760NC,https://kdmarket.ru/catalog/sound/jbl_tune_760nc__blue,https://kdmarket.ru/upload/iblock/269/2696267630cf1397ff8de5724485e860.png,8 290 ₽,.sound_img_preview/2696267630cf1397ff8de5724485e860.png
НАУШНИКИ,Sony WH-CH720,https://kdmarket.ru/catalog/sound/sony_wh_ch720__blue,https://kdmarket.ru/upload/iblock/587/587d4989455fd7f6a2eeac4536333344.png,13 490 ₽,.sound_img_preview/587d4989455fd7f6a2eeac4536333344.png
НАУШНИКИ,Sennheiser Momentum 4,https://kdmarket.ru/catalog/sound/sennheiser_momentum_4__white,https://kdmarket.ru/upload/iblock/cef/cef153a6f0b8dc19d7efdc230c30744a.JPG,29 990 ₽,.sound_img_preview/cef153a6f0b8dc19d7efdc230c30744a.JPG
НАУШНИКИ,Marshall Monitor II A.N.C.,https://kdmarket.ru/catalog/sound/marshall_monitor_ii_a_n_c__black,https://kdmarket.ru/upload/iblock/ca6/ca6f3c9236802f7940825eff67cc2418.JPG,30 490 ₽,.sound_img_preview/ca6f3c9236802f7940825eff67cc2418.JPG
НАУШНИКИ,Sony WH-CH520,https://kdmarket.ru/catalog/sound/sony_wh_ch520__blue,https://kdmarket.ru/upload/iblock/0e4/0e48d32d7fe9f1ee8b0e1e13e328912c.jpg,5 990 ₽,.sound_img_preview/0e48d32d7fe9f1ee8b0e1e13e328912c.jpg
НАУШНИКИ,Sony WH-XB910N,https://kdmarket.ru/catalog/sound/sony_wh_xb910n__blue,https://kdmarket.ru/upload/iblock/ca0/ca0ddc12b90770ce13ba7dc0426c9892.JPG,19 490 ₽,.sound_img_preview/ca0ddc12b90770ce13ba7dc0426c9892.JPG
НАУШНИКИ,Sony WH-CH510,https://kdmarket.ru/catalog/sound/sony_wh_ch510__white,https://kdmarket.ru/upload/iblock/c48/c48ae1edb6249b26c6e0a2a2ac7eeaa8.JPG,4 490 ₽,.sound_img_preview/c48ae1edb6249b26c6e0a2a2ac7eeaa8.JPG
НАУШНИКИ,JBL Tune 660NC,https://kdmarket.ru/catalog/sound/jbl_tune_660nc__white,https://kdmarket.ru/upload/iblock/ce6/ce6257ff159f1b1b12ebb1b14ed088e9.JPG,7 490 ₽,.sound_img_preview/ce6257ff159f1b1b12ebb1b14ed088e9.JPG
НАУШНИКИ,Marshall Motif A.N.C.,https://kdmarket.ru/catalog/sound/marshall_motif_a_n_c__black,https://kdmarket.ru/upload/iblock/cea/ceae23782948c54100c049b83d108518.JPG,16 990 ₽,.sound_img_preview/ceae23782948c54100c049b83d108518.JPG
НАУШНИКИ,Marshall Minor II,https://kdmarket.ru/catalog/sound/marshall_minor_ii__white,https://kdmarket.ru/upload/iblock/825/8251df8fea7d44d42096a46ab12427b4.JPG,8 990 ₽,.sound_img_preview/8251df8fea7d44d42096a46ab12427b4.JPG
НАУШНИКИ,JBL Tune 710BT,https://kdmarket.ru/catalog/sound/jbl_tune_710bt__blue,https://kdmarket.ru/upload/iblock/e32/e328e0b51d0094a3000eacefafffe01d.JPG,6 190 ₽,.sound_img_preview/e328e0b51d0094a3000eacefafffe01d.JPG
НАУШНИКИ,Marshall Minor III,https://kdmarket.ru/catalog/sound/marshall_minor_iii__black,https://kdmarket.ru/upload/iblock/bac/baca7e7a317ccf081d32a3f67f392adf.JPG,11 490 ₽,.sound_img_preview/baca7e7a317ccf081d32a3f67f392adf.JPG
НАУШНИКИ,Marshall Major IV,https://kdmarket.ru/catalog/sound/marshall_major_iv__black,https://kdmarket.ru/upload/iblock/1ca/1ca65d59c6708e10fbf03ca391427347.JPG,14 490 ₽,.sound_img_preview/1ca65d59c6708e10fbf03ca391427347.JPG
НАУШНИКИ,JBL Live 460NC,https://kdmarket.ru/catalog/sound/jbl_live_460nc__black,https://kdmarket.ru/upload/iblock/a1a/a1aebf02a73f2281cb59e5b4144ae60f.png,9 790 ₽,.sound_img_preview/a1aebf02a73f2281cb59e5b4144ae60f.png
