subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
НОУТБУК,Apple MacBook Pro 16 96/4TB 2023 (Z17),https://kdmarket.ru/catalog/apple/apple_macbook_pro_16_96_4tb_2023_z17__spacegrayy,https://kdmarket.ru/upload/iblock/1cb/1cbe1b838ff0972667cc29fce615e1af.png,574 990 ₽,.apple_img_preview/1cbe1b838ff0972667cc29fce615e1af.png
НОУТБУК,Apple MacBook Pro 14 96/4TB 2023 (Z17),https://kdmarket.ru/catalog/apple/apple_macbook_pro_14_96_4tb_2023_z17__spacegray,https://kdmarket.ru/upload/iblock/89e/89eca82e04b54e27b580ae732fcb9d88.jpeg,549 990 ₽,.apple_img_preview/89eca82e04b54e27b580ae732fcb9d88.jpeg
НОУТБУК,Apple MacBook Air 13 M2 16/256Gb 8-core GPU (Z1),https://kdmarket.ru/catalog/apple/apple_macbook_air_13_m2_16_256gb_8_core_gpu_z1__grey,https://kdmarket.ru/upload/iblock/be2/be2fdf7526872616166ca995b60b83ed.png,129 990 ₽,.apple_img_preview/be2fdf7526872616166ca995b60b83ed.png
НОУТБУК,Apple MacBook Air 13 M2 16/512Gb 8-core GPU (Z1),https://kdmarket.ru/catalog/apple/apple_macbook_air_13_m2_16_512gb_8_core_gpu_z16__grey,https://kdmarket.ru/upload/iblock/eb5/eb5df92a76d701d0c0f031f988570d3f.jpg,151 990 ₽,.apple_img_preview/eb5df92a76d701d0c0f031f988570d3f.jpg
НОУТБУК,Apple MacBook Pro 16 32/1TB 2021 (MK1),https://kdmarket.ru/catalog/apple/apple_macbook_pro_16_32_1tb_2021_mk1__silver,https://kdmarket.ru/upload/iblock/7b9/7b95772c2980e9b6cf57d27f251624db.jpg,239 990 ₽,.apple_img_preview/7b95772c2980e9b6cf57d27f251624db.jpg
НОУТБУК,Apple MacBook Air 13 M1 8/512Gb 8-core GPU (Z12),https://kdmarket.ru/catalog/apple/apple_macbook_air_13_m1_8_512gb_8_core_gpu_z12__grey,https://kdmarket.ru/upload/iblock/c7f/c7f63078e8570d4187d94de2cbfa211f.png,109 990 ₽,.apple_img_preview/c7f63078e8570d4187d94de2cbfa211f.png
НОУТБУК,Apple MacBook Pro 14 16/512GB 14-core (Z15),https://kdmarket.ru/catalog/apple/apple_macbook_pro_14_16_512gb_z15__silver,https://kdmarket.ru/upload/iblock/439/439311a8e401ed48b27219bd6b6670a4.PNG,174 990 ₽,.apple_img_preview/439311a8e401ed48b27219bd6b6670a4.PNG
НОУТБУК,Apple MacBook Pro 16 16/512GB 2021 (MK183),https://kdmarket.ru/catalog/apple/apple_macbook_pro_16_16_512gb_2021_mk183__spacegray,https://kdmarket.ru/upload/iblock/7e5/7e521d669a61928575540a2d99e8ee30.PNG,189 990 ₽,.apple_img_preview/7e521d669a61928575540a2d99e8ee30.PNG
НОУТБУК,Apple MacBook Air 13 Late 2020 8/512Gb (Z12),https://kdmarket.ru/catalog/apple/apple_macbook_air_13_late_2020_8_512gb___grey,https://kdmarket.ru/upload/iblock/5ad/5ad255bfeccf485c4d2ca4d8cef09069.jpg,104 990 ₽,.apple_img_preview/5ad255bfeccf485c4d2ca4d8cef09069.jpg
НОУТБУК,Apple MacBook Pro 13 M2 16/256GB (Z16),https://kdmarket.ru/catalog/apple/apple_macbook_pro_13_m2_16_256gb_z16__spacegray,https://kdmarket.ru/upload/iblock/c5d/c5ddd946f9a8ddddfb475624772c878c.jpg,142 990 ₽,.apple_img_preview/c5ddd946f9a8ddddfb475624772c878c.jpg
НОУТБУК,Apple MacBook Pro 13 Mid 2020 8/256GB (MYD),https://kdmarket.ru/catalog/apple/apple_macbook_pro_13_mid_2020_8_256gb_myd__gray,https://kdmarket.ru/upload/iblock/a1c/a1c1e9ae1456ca0d8a4137e213bd85ed.jpg,86 990 ₽,.apple_img_preview/a1c1e9ae1456ca0d8a4137e213bd85ed.jpg
МОНОБЛОК,Apple iMac 24 M1 8/256GB 8-Core GPU (MGP) GB + гравировка,https://kdmarket.ru/catalog/apple/apple_imac_24_m1_8_256gb_8_core_gpu_mgp__pink,https://kdmarket.ru/upload/iblock/be9/be90885bb4682d8f261a8c94bfd6d122.png,147 990 ₽,.apple_img_preview/be90885bb4682d8f261a8c94bfd6d122.png
МОНОБЛОК,Apple iMac 24 M1 8/256GB 7-Core GPU (MGT) GB + гравировка,https://kdmarket.ru/catalog/apple/apple_imac_24_m1_8_256gb_7_core_gpu_mgt__silver,https://kdmarket.ru/upload/iblock/de3/de313df46a3bcbd0cad5245d8625cd81.png,134 990 ₽,.apple_img_preview/de313df46a3bcbd0cad5245d8625cd81.png
МОНОБЛОК,Apple iMac 24 M1 8/512GB 8-Core GPU (MGP) GB + гравировка,https://kdmarket.ru/catalog/apple/apple_imac_24_m1_8_512gb_8_core_gpu_mgp__silver,https://kdmarket.ru/upload/iblock/e19/e1963e38559dcf994368f7d9f461f3c7.png,209 990 ₽,.apple_img_preview/e1963e38559dcf994368f7d9f461f3c7.png
