subcategory_name,item_title,item_page_link,preview_img_link,price,preview_local_link
РОБОТ-ПЫЛЕСОС,Xiaomi Dreame D9 [RLS5-WH0],https://kdmarket.ru/catalog/xiaomi/dreame_d9_rls5_wh0__white,https://kdmarket.ru/upload/iblock/7e6/7e6deceb49d403933b481b8fa3e6a796.PNG,24 490 ₽,.xiaomi_img_preview/7e6deceb49d403933b481b8fa3e6a796.PNG
РОБОТ-ПЫЛЕСОС,Xiaomi Dreame Bot W10,https://kdmarket.ru/catalog/xiaomi/dreame_bot_w10__white,https://kdmarket.ru/upload/iblock/260/2602e01f30b8c59cb488513ba8c3aba0.PNG,55 990 ₽,.xiaomi_img_preview/2602e01f30b8c59cb488513ba8c3aba0.PNG
РОБОТ-ПЫЛЕСОС,Xiaomi DreameBot D10S,https://kdmarket.ru/catalog/xiaomi/xiaomi_dreamebot_d10s__white,https://kdmarket.ru/upload/iblock/34a/34adf08a0e1158093fe8e201e41afff0.PNG,29 490 ₽,.xiaomi_img_preview/34adf08a0e1158093fe8e201e41afff0.PNG
РОБОТ-ПЫЛЕСОС,Xiaomi Dreame Bot D9 Max,https://kdmarket.ru/catalog/xiaomi/xiaomi_dreame_bot_d9_max__black,https://kdmarket.ru/upload/iblock/ed6/ed65b901fc57aa0ccbcfbab8fd78263a.PNG,26 490 ₽,.xiaomi_img_preview/ed65b901fc57aa0ccbcfbab8fd78263a.PNG
РОБОТ-ПЫЛЕСОС,Xiaomi Mi Robot Vacuum-Mop 2 Lite,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_robot_vacuum_mop_2_lite__white,https://kdmarket.ru/upload/iblock/ed4/ed4b15b0457b74ab4b2c66d23bb58b9d.JPG,11 990 ₽,.xiaomi_img_preview/ed4b15b0457b74ab4b2c66d23bb58b9d.JPG
РОБОТ-ПЫЛЕСОС,Xiaomi Mi Robot Vacuum-Mop 2 Ultra EU,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_robot_vacuum_mop_2_ultra_eu__black,https://kdmarket.ru/upload/iblock/641/641690ddbda4027250a845c60cfefd66.JPG,33 490 ₽,.xiaomi_img_preview/641690ddbda4027250a845c60cfefd66.JPG
РОБОТ-ПЫЛЕСОС,Dreame Bot Z10 Pro Global,https://kdmarket.ru/catalog/xiaomi/dreame_bot_z10_pro_global__black,https://kdmarket.ru/upload/iblock/2dd/2ddacc9316061b73fd2cf767d3c9cc90.JPG,35 490 ₽,.xiaomi_img_preview/2ddacc9316061b73fd2cf767d3c9cc90.JPG
РОБОТ-ПЫЛЕСОС,Xiaomi Viomi Vacuum Cleaner Alpha S9,https://kdmarket.ru/catalog/xiaomi/xiaomi_viomi_robot_vacuum_s9__white,https://kdmarket.ru/upload/iblock/61f/61fed13f98de825612f4188fa61e1992.jpg,35 990 ₽,.xiaomi_img_preview/61fed13f98de825612f4188fa61e1992.jpg
РОБОТ-ПЫЛЕСОС,Dreame L10 Pro Robot Vacuum,https://kdmarket.ru/catalog/xiaomi/xiaomi_dreame_bot_l10_pro_eu__black,https://kdmarket.ru/upload/iblock/7de/7de1a2f9992ef72faef0152cf6aadc2b.jpg,30 990 ₽,.xiaomi_img_preview/7de1a2f9992ef72faef0152cf6aadc2b.jpg
РОБОТ-ПЫЛЕСОС,Xiaomi Mi Robot Vacuum-Mop 2S,https://kdmarket.ru/catalog/xiaomi/xiaomi_mi_robot_vacuum_mop_2s__white,https://kdmarket.ru/upload/iblock/390/390c26c725437eb18c484ced1e34ab5b.JPG,17 490 ₽,.xiaomi_img_preview/390c26c725437eb18c484ced1e34ab5b.JPG
